,CCN,AverageAge,PctgAge18,PctgAge18t64,PctgAge64,PctgBlack,PctgHispanic,PctgFemale,Network,Name,City,StateCode,PctgCalciumUncorrected102,AvgCalciumUncorrected,AvgSerumPhosphorous,PctgSerumPhosphorous70,PctgFistula,PctgCatheterOnly90,TotalPatients,PctgMedicare,PctgMedicarePending,PctgNonMedicare,ComplianceStatus,ProfitStatus,ChainOwner,EveningShift,DialyzerReuse,TotalStations,TotalStaff,SRR,PctgFluVaccine,AvgHemoglobin,PctgHemoglobin10,PctgHemoglobin10t11,PctgHemoglobin11t12,PctgHemoglobin12,PctgESAPrescribed,AvgUFR,PctgUFRLE13,PctgUFRGT13,AvgKtV,PctgKtV12,PctgKtV12t18,PctgKtV18,PctgKtVOther,ZipCode,PctgBlackACS,PctgHispanicACS,UnemploymentRate,PctgFamilyBelowFPL,PctgPoorEnglish,HospitalAffiliation,State,Region,Division,Urbanicity,Urbanicity2,YearsInOps
4483,392600,67.5,0,42.10526316,57.89473684,10.52631579,5.263157895,39.47368421,4,DAVITA - DELAWARE VALLEY DIALYSIS CENTER,MILFORD,PA,0,8.898034398,5.094157303,10.22222222,70.53140097,5.555555556,65,79.54545455,0,20.45454546,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,16,7,0.943528611,81.81818182,10.80660147,19.22141119,40.87591241,25.54744526,13.86861314,80.53527981,6.660457795,82.93333333,6.933333333,1.533062331,1.066666667,81.33333333,16,1.6,18337,3.4,5.4,6,2.9,3.7,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,21.42959814
4484,392601,57.97222222,0,65.27777778,34.72222222,30.55555556,51.38888889,33.33333333,4,MEMPHIS STREET RENAL CENTER,PHILADELPHIA,PA,0.239808154,9.017594937,5.093958076,8.411214953,70.91121495,5.373831776,99,53.16455696,0,46.83544304,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,18,16,0.879516266,65.11627907,10.71202532,25.05995204,29.85611511,26.73860911,13.06954437,81.17505995,8.415053547,78.77697842,12.11031175,1.571146907,0.378310214,81.96721312,15.51071879,2.143757882,19134,20.7,46.2,11.7,38.2,20,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,21.33924721
4485,392602,60.325,0,55,45,2.5,0,55,4,US RENAL CARE WELLSBORO,WELLSBORO,PA,1.126126126,9.103837472,5.080383795,8.085106383,54.66970387,9.111617312,51,95.12195122,0,4.878048781,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,13,9,0.871536303,70.58823529,11.15923423,11.48648649,32.20720721,38.28828829,18.01801802,68.91891892,6.043735645,84.01937046,7.263922518,1.614122137,1.496259352,81.54613466,14.96259352,1.995012469,16901,0.4,1.1,3.8,7.2,1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Rural Area,Rural,21.25984791
4486,392603,62.7962963,0,51.85185185,48.14814815,12.96296296,19.44444444,45.37037037,4,FRESENIUS MEDICAL CARE WHITEHALL,WHITEHALL,PA,0.988593156,8.970445661,5.018188915,8.282674772,71.54294032,5.094614265,172,64.9122807,3.50877193,31.57894737,Not Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,28,27,0.951888742,83.78378378,10.72269891,19.39163498,39.77186312,28.8973384,9.429657795,65.70342205,6.773806839,89.20152091,4.562737643,1.722582322,1.596638656,54.20168067,41.17647059,3.025210084,18052,6.9,16.8,3.8,5.1,9.8,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,21.16128326
4487,392604,71.56,0,32,68,0,0,40,4,DAVITA - ELIZABETHTOWN DIALYSIS,ELIZABETHTOWN,PA,0,8.936516854,4.530110497,1.344086022,83.60215054,4.301075269,44,66.66666667,0,33.33333333,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,12,11,1.274828319,72.72727273,10.59215686,21.27071823,44.19889503,29.00552486,4.143646409,78.72928177,6.942093449,90.60773481,3.314917127,1.655994318,0.552486188,70.16574586,26.51933702,2.762430939,17022,1.3,2.6,3.2,4.1,1.8,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,21.15306954
4488,392605,58.77697842,0,66.90647482,33.09352518,76.25899281,10.07194245,41.72661871,4,FRESENIUS MEDICAL CARE TEMPLE DIALYSIS - ONTARIO,PHILADELPHIA,PA,2.331390508,8.98102698,5.332518955,13.21514907,50.21312873,12.36146633,188,48.61111111,0,51.38888889,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,33,22,0.838476766,53.40909091,10.64913194,21.64862615,35.30391341,30.3080766,8.659450458,74.52123231,7.481260222,84.02107112,7.287093942,1.688017324,3.435468895,60.63138347,32.40482823,3.528319406,19129,38.4,4.3,5.2,12.5,2.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,21.18044861
4489,392606,61.38983051,1.694915254,49.15254237,49.15254237,27.11864407,10.16949153,27.11864407,4,DAVITA - POCONO DIALYSIS CENTER,EAST STROUDSBURG,PA,1.526717557,8.829105691,5.262593145,10.93969145,66.90042076,3.927068724,104,76.11940299,0,23.88059702,Not Compliant,For Profit,DaVita,Evening Shift,Dialyzer Reuse,16,15,0.877441446,62,10.81393841,20.15267176,30.38167939,31.14503817,12.51908397,67.78625954,6.539983932,86.71755725,3.664122137,1.517668919,4.448105437,78.4184514,14.66227348,2.471169687,18301,17.4,17.1,8.8,10.8,4.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,21.19961396
4490,392609,63.80597015,0,44.7761194,55.2238806,25.37313433,35.82089552,43.28358209,4,DAVITA - LANCASTER,LANCASTER,PA,0.204498978,8.822028689,4.789901961,4.403131116,77.98434442,4.403131116,133,68.23529412,0,31.76470588,Not Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,22,15,0.973338128,10.16949153,10.78874104,15.64417178,46.72801636,27.91411043,9.611451943,76.27811861,7.282946243,92.02453988,6.339468303,1.642996845,0.524109015,78.30188679,20.85953878,0.314465409,17602,13.3,28.3,5.9,17.5,10.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,20.44121371
4491,392610,58.09574468,0,61.70212766,38.29787234,54.25531915,1.063829787,46.80851064,4,DCI RENAL SERVICES OF PITTSBURGH LLC - OAKLAND,PITTSBURGH,PA,2.709568163,9.039563319,5.51368421,15.53480475,54.83170467,19.43539631,144,89.8989899,0,10.1010101,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,30,16,1.127604954,62.5,10.77502176,22.86198137,32.26079594,28.78916173,13.3784928,75.69856054,7.954292345,84.73019518,9.988518944,1.570649526,8.14717477,71.09067017,17.87122208,2.890932983,15213,11.4,2.7,4.3,17.7,7.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,20.99974674
4492,392612,69.8627451,0,31.37254902,68.62745098,1.960784314,0,39.21568628,4,USRC BEDFORD LLC,EVERETT,PA,3.633217993,9.024125874,4.815609756,4.35483871,51.23239437,26.23239437,76,88.67924528,1.886792453,9.433962264,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,11,8,0.962909948,15.38461539,10.92739965,14.70588235,39.10034602,34.77508651,10.55363322,74.56747405,6.69243043,90.11406844,4.562737643,1.482134832,0.445434298,94.87750557,3.786191537,0.890868597,15537,0.4,0.3,3.4,14.3,0.3,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Small Town,Rural,20.79714163
4493,392613,63.8490566,0,56.60377359,43.39622642,0,1.886792453,49.05660377,4,DAVITA - NORTHUMBERLAND DIALYSIS,MT. CARMEL,PA,0.154559505,8.550783699,4.918906942,6.550218341,82.24163028,4.366812227,76,69.49152542,0,30.50847458,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,13,14,0.828781289,85.71428571,10.84914197,19.31993818,38.02163833,29.98454405,11.74652241,68.77897991,7.493117468,84.23493045,9.737248841,1.71104918,2.100161551,65.42810986,31.0177706,1.453957997,17851,0.6,1.9,3.7,9.5,1.3,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,20.64929465
4494,392614,62.6,0,54.4,45.6,30.4,3.2,36.8,4,DAVITA - ABINGTON DIALYSIS,WILLOW GROVE,PA,0.583941606,8.843203125,4.835222978,5.87382161,66.54275093,6.319702602,191,63.15789474,0,36.84210526,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,22,19,0.870221585,78.20512821,10.86627997,13.06569343,37.95620438,34.45255475,8.905109489,84.67153285,8.095447394,84.98498499,7.807807808,1.577558411,0.456100342,81.41391106,15.7354618,2.394526796,19090,16.1,3.9,4.9,6.2,3.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,20.53977837
4495,392616,65.61403509,0,45.61403509,54.38596491,19.29824561,0,29.8245614,4,NEWTOWN DIALYSIS CENTER,NEWTOWN,PA,1.506024096,8.773831776,5.026751592,8.294930876,62.48037677,10.20408163,87,75.80645161,1.612903226,22.58064516,Not Compliant,For Profit,DaVita,Evening Shift,Dialyzer Reuse,18,13,0.998370058,80,10.92125,16.11445783,33.88554217,31.1746988,15.21084337,81.1746988,6.712674471,89.91735537,2.975206612,1.528226691,2.836879433,77.65957447,16.4893617,3.014184397,18940,1.7,2.7,3.4,3.8,3.3,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,20.58358488
4496,392617,68.85416667,0,37.5,62.5,6.25,2.083333333,47.91666667,4,FRESENIUS - SELLERSVILLE DIALYSIS,SELLERSVILLE,PA,1.096892139,8.914772727,5.23006993,11.14864865,63.2721202,7.679465776,88,55.93220339,0,44.06779661,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,20,12,0.91201307,80.95238095,10.89080675,23.21755027,23.9488117,33.63802559,16.63619744,68.19012797,6.096729673,85.19195612,3.290676417,1.747368421,1.178781925,60.11787819,35.75638507,2.946954813,18960,1.5,1.7,3.5,3,1.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,20.03326557
4497,392619,64.37254902,0,50.98039216,49.01960784,17.64705882,0.980392157,49.01960784,4,PALMER DIALYSIS CENTER,EASTON,PA,1.712887439,8.552493438,5.541353384,17.84615385,61.41732284,10.92519685,165,79.09090909,0,20.90909091,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,20,15,1.006580979,76.40449438,10.49444926,29.85318108,27.89559543,26.99836868,9.298531811,70.79934747,7.408023629,82.24789916,7.668067227,1.60537037,2.106430155,74.05764967,19.62305987,4.21286031,18045,6.6,8.2,3.1,2.6,3.9,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,20.02231394
4498,392620,64.71428571,0,42.85714286,57.14285714,10.20408163,6.12244898,36.73469388,4,FRESENIUS MEDICAL CARE CARBON COUNTY,LEHIGHTON,PA,1.434426229,8.98802521,5.289820359,12.86549708,64.71734893,7.407407407,69,79.62962963,0,20.37037037,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,12,8,0.899272519,82.5,10.80443975,22.54098361,36.68032787,24.3852459,13.31967213,62.90983607,6.520061487,91.91489362,1.063829787,1.659275701,0.232018562,72.62180975,26.45011601,0.696055685,18235,1.5,2.1,4.5,6.6,0.8,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.74852324
4499,392621,64.0952381,0,42.85714286,57.14285714,4.761904762,0,33.33333333,4,FRESENIUS MEDICAL CARE PITTSTON,PITTSTON,PA,1.535508637,8.899166667,5.223295455,9.965034965,72.2027972,13.63636364,77,48.93617021,0,51.06382979,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,14,13,0.912144048,76.31578947,10.97824351,13.62763916,34.9328215,34.54894434,13.05182342,71.40115163,7.162774258,82.91746641,6.142034549,2.065509761,2.816901409,23.94366197,65.99597586,7.243460765,18640,1,1.5,4.6,10.4,0.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.67186185
4500,392622,54.07692308,0,84.61538462,15.38461539,46.15384615,0,53.84615385,4,DCI OF BEAVER FALLS / CHIPPEWA,BEAVER FALLS,PA,1.047120419,8.788888889,5.185972851,14.28571429,36.60714286,29.91071429,36,73.68421053,0,26.31578947,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,16,7,0.927437304,44.44444444,10.70687831,20.41884817,36.12565445,31.93717278,10.47120419,82.72251309,6.776971688,86.38743456,8.376963351,1.603968254,10.9947644,64.92146597,23.03664922,1.047120419,15010,6,1.1,3.3,11.1,0.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.61710371
4501,392623,63.5483871,0,51.61290323,48.38709677,0,3.225806452,38.70967742,4,DCI OF GROVE CITY,GROVE CITY,PA,2.676399027,8.915931373,5.080093677,13.95348837,73.79807692,13.22115385,56,94.73684211,0,5.263157895,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,12,9,0.769197119,55.55555556,11.05269608,17.27493917,31.14355231,35.03649635,15.81508516,83.21167883,8.24380013,83.45864662,15.03759399,1.661586902,1.002506266,73.93483709,24.56140351,0.501253133,16127,2.8,1.6,1.3,6,1.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,19.58151091
4502,392626,65.85714286,0,42.85714286,57.14285714,32.14285714,0,46.42857143,4,FRESENIUS MEDICAL CARE REDSTONE,BROWNSVILLE,PA,1.324503311,8.912333333,4.747318612,6.153846154,61.23076923,12,47,60.71428571,0,39.28571429,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,14,6,1.096907239,50,10.81533333,20.1986755,32.45033113,34.43708609,12.25165563,66.55629139,6.970967825,89.07284768,3.973509934,1.679548611,0,67.24137931,32.06896552,0.689655172,15417,7.5,2.9,4.7,16.9,0.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.50211161
4503,392627,59.2173913,0,56.52173913,43.47826087,8.695652174,0,43.47826087,4,US RENAL CARE CARLISLE,CARLISLE,PA,1.811594203,9.128787879,5.261971831,8.445945946,52.98507463,14.17910448,36,76.92307692,0,23.07692308,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,14,8,0.18460519,73.33333333,10.78068182,15.2173913,43.84057971,27.17391304,9.420289855,80.07246377,9.677537821,75.80645161,14.91935484,1.589014084,1.877934272,78.40375587,19.71830986,0,17013,5.7,3.9,3.7,10.9,3.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.42818812
4504,392628,62.51948052,0,50.64935065,49.35064935,10.38961039,3.896103896,38.96103896,4,DAVITA - SELINSGROVE DIALYSIS,SELINSGROVE,PA,1.388888889,8.751269649,5.007152497,6.762028609,78.58197932,10.93057607,110,69.62025317,0,30.37974684,Not Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,14,12,0.981134214,85.71428571,10.9044686,23.72685185,28.81944444,25.92592593,17.36111111,68.51851852,5.57748929,88.37209302,1.860465116,1.575254237,1.844262295,75.40983607,19.46721312,3.278688525,17870,1.5,4.4,1.9,7.2,2.7,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,19.40354696
4505,392630,63.25352113,0,46.47887324,53.52112676,28.16901409,4.225352113,46.47887324,4,DAVITA - RADNOR DIALYSIS,RADNOR,PA,0.516129032,8.972994652,5.264528796,8.45959596,60.47794118,5.147058824,106,57.69230769,0,42.30769231,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,12,11,0.87455883,83.78378378,10.69663866,20.12903226,34.06451613,31.35483871,6.580645161,78.4516129,7.300283265,80.67729084,7.370517928,1.597979003,2.481389578,71.71215881,20.34739454,5.459057072,19087,4.9,3.5,3.1,2.6,4.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.43640184
4506,392631,63.98684211,0,50,50,15.78947368,23.68421053,34.21052632,4,JENNERSVILLE DIALYSIS CENTER,WEST GROVE,PA,0.581395349,8.890255786,5.217465753,9.357997824,62.45919478,7.072905332,120,56.47058824,0,43.52941177,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,18,14,0.853867984,87.5,10.80718636,17.67441861,35.23255814,32.55813954,10,85.81395349,7.058730516,87.3255814,5,1.525933661,2.395209581,84.5508982,10.53892216,2.51497006,19390,3.3,18.3,2.1,3.8,8.9,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.23105882
4507,392632,62.88888889,0,53.33333333,46.66666667,53.33333333,0,42.22222222,4,FRESENIUS MEDICAL CARE PENN HILLS,PITTSBURGH,PA,0.724637681,9.045787546,5.184126984,10.9375,68.05555556,19.61805556,66,55.31914894,0,44.68085106,Not Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,13,10,1.113263382,21.875,10.93381818,19.74637681,30.07246377,33.87681159,15.94202899,71.01449275,7.289375061,89.67391304,5.97826087,1.626493776,1.026694045,73.10061602,24.84599589,1.026694045,15235,37.7,1.9,5.1,8.4,1.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.21189347
4508,392633,67.78504673,0,37.38317757,62.61682243,2.803738318,1.869158879,46.72897196,4,FRESENIUS MEDICAL CARE ALTOONA,ALTOONA,PA,1.164725458,9.096479464,4.857198444,7.401696222,67.71105309,14.18624891,159,49.56521739,0,50.43478261,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,36,20,1.163418922,60.2739726,10.83692565,19.88352745,33.52745424,34.6921797,11.48086523,68.96838602,7.205312718,89.3158388,6.18556701,1.741817248,0.405679513,58.82352941,39.55375254,1.21703854,16602,2.2,1.5,3.5,12.7,0.4,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,19.06404649
4509,392634,68.1875,0,31.25,68.75,2.083333333,4.166666667,39.58333333,4,FRESENIUS MEDICAL CARE CUMBERLAND,CARLISLE,PA,0.572519084,9.157617188,4.711948529,3.577817531,65.88235294,9.176470588,75,62.26415094,0,37.73584906,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,16,9,0.836112055,60.52631579,10.93127413,18.70229008,31.67938931,34.16030534,14.3129771,67.36641221,8.060659952,81.10831234,8.312342569,1.757894737,0,58.12182741,38.3248731,3.553299492,17013,5.7,3.9,3.7,10.9,3.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.78477997
4510,392635,63.19090909,0,49.09090909,50.90909091,90,1.818181818,45.45454546,4,DAVITA - WYNCOTE,WYNCOTE,PA,0.401606426,8.893398533,4.928694969,8.089368259,62.86594761,5.00770416,150,70.27027027,0,29.72972973,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,24,23,1.318609847,71.25,10.68640065,21.28514056,39.03614458,28.59437751,9.718875502,87.95180723,7.028404938,89.63855422,5.46184739,1.575004205,1.240694789,80.72787428,16.37717122,1.654259719,19095,35.2,3.8,3.5,4.8,2.9,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.77109044
4511,392636,68.75555556,0,31.11111111,68.88888889,0,0,31.11111111,4,DCI OF SEVEN FIELDS,SEVEN FIELDS,PA,3.725490196,9.223373984,4.884190476,6.985294118,84.00900901,3.153153153,77,64.58333333,16.66666667,18.75,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,19,10,0.973837896,72,11.05887097,11.56862745,35.49019608,35.29411765,14.90196078,75.49019608,7.319801803,84.1607565,5.910165485,1.717365854,0.97323601,69.34306569,29.44038929,0.243309002,16046,1.2,1.4,2.1,1,1.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.57943695
4512,392637,65.75,0,43.75,56.25,18.75,0,37.5,4,FRESENIUS MEDICAL CARE GREENE COUNTY,CARMICHAELS,PA,3.921568628,9.164824121,5.195098039,12.07729469,56.52173913,16.90821256,22,68.75,0,31.25,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,12,7,1.337775642,81.81818182,10.7729064,24.01960784,32.84313726,30.39215686,12.25490196,71.07843137,7.772575096,79.90196078,13.7254902,1.702083333,2.030456853,58.88324873,36.54822335,2.538071066,15320,0.1,0.1,3.1,15.4,0.3,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Small Town,Rural,18.5602716
4513,392638,69.65853659,0,34.14634146,65.85365854,7.317073171,2.43902439,41.46341463,4,FRESENIUS MEDICAL CARE SLATEBELT,WIND GAP,PA,0.610997963,8.961885246,5.017821782,8.055009823,65.42239686,10.01964637,66,93.33333333,0,6.666666667,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,12,11,0.73921354,68.42105263,10.64455852,23.21792261,36.45621181,28.92057027,10.59063137,69.24643585,7.596484345,90.0203666,5.49898167,1.783078603,0.856531049,49.89293362,47.32334047,1.927194861,18091,0.2,1.8,3.2,5.2,3.4,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.54110625
4514,392639,67.56,0,28,72,32,4,32,4,DCI OF NORTH BOROUGH CLINIC,PITTSBURGH,PA,2.153846154,8.955520505,5.31305638,12.68011527,65.70605187,12.96829971,56,92.85714286,0,7.142857143,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,8,7,1.017461499,57.89473684,11.06119874,14.15384615,34.76923077,31.69230769,16.92307692,85.84615385,7.179406859,87.69230769,6.153846154,1.654394905,0.923076923,74.46153846,21.23076923,3.384615385,15202,7.9,0.8,3.9,7.4,0.8,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.54110625
4515,392640,59.12987013,0,66.23376623,33.76623377,53.24675325,6.493506494,33.76623377,4,FRESENIUS MEDICAL CARE MONTGOMERY EAST,NORRISTOWN,PA,1.359703338,9.027821522,5.277641278,13.75722543,54.33526012,5.317919075,112,42.5,0,57.5,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,24,14,1.181297952,80.39215686,10.87316754,17.92336218,33.74536465,30.65512979,12.11372064,67.4907293,8.623380769,79.97527812,12.11372064,1.787641509,0.131061599,46.52686763,50.5897772,2.752293578,19401,31.1,21.6,6.2,16,13.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.48634811
4516,392641,67.26470588,0,32.35294118,67.64705882,0,0,50,4,DAVITA - WAYNESBURG DIALYSIS,WAYNESBURG,PA,0.241545894,8.851,5.205502392,12.12814645,76.2755102,5.357142857,57,43.24324324,0,56.75675676,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,13,8,1.160227558,90.47619048,10.791,14.73429952,42.75362319,30.6763285,8.45410628,76.8115942,7.848789862,87.26287263,5.149051491,1.619181818,1.501501502,76.87687688,20.72072072,0.900900901,15370,10.4,2.7,3.8,11.1,1.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Small Town,Rural,18.42611416
4517,392642,70.30769231,0,23.07692308,76.92307692,0,0,30.76923077,4,FRESENIUS MEDICAL CARE CRANBERRY,CRANBERRY TOWNSHIP,PA,2.586206897,9.008849558,5.15,10.71428571,59.28571429,12.85714286,42,29.41176471,0,70.58823529,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,7,6,0.666269909,33.33333333,10.65130435,30.17241379,29.31034483,26.72413793,12.93103448,81.89655172,8.422658647,84.48275862,11.20689655,1.778431373,0,54.80769231,43.26923077,1.923076923,16066,1.3,2.2,2.8,1.8,2.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.34397695
4518,392644,64.96296296,0,40.74074074,59.25925926,25.92592593,0,33.33333333,4,DIALYSIS CENTER AT OXFORD COURT,LANGHORNE,PA,1.365187713,9.032851986,5.155782313,13.59223301,61.48867314,9.061488673,40,62.5,4.166666667,33.33333333,Not Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,14,7,1.308538189,78.57142857,10.8827957,14.67576792,30.37542662,38.90784983,11.26279864,83.27645051,7.996315961,83.27645051,6.825938567,1.567038328,0.343642612,86.59793814,11.6838488,1.374570447,19047,5.6,5,4.9,2.7,3.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.29195671
4519,392646,65.5,0,50,50,17.64705882,2.941176471,38.23529412,4,DCI OF SHENANGO VALLEY,HERMITAGE,PA,1.256281407,9.019387755,4.691375291,4.357798165,69.1943128,15.63981043,54,94.28571429,0,5.714285714,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,19,10,0.936679562,56.52173913,10.93638677,16.33165829,30.40201005,37.93969849,14.07035176,87.43718593,6.833289742,93.22916667,3.125,1.603360656,2.69541779,75.74123989,20.21563342,1.347708895,16148,4.6,1.3,3.3,4.1,0.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.18244043
4520,392647,66.68656716,0,43.28358209,56.71641791,4.47761194,2.985074627,55.2238806,4,FRESENIUS MEDICAL CARE STATE COLLEGE,STATE COLLEGE,PA,0.422535211,8.94606414,5.181132076,10.03911343,63.44725111,7.726597325,98,54.16666667,0,45.83333333,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,13,12,1.09646893,76.19047619,10.95778098,18.73239437,30.14084507,33.66197183,15.21126761,71.4084507,7.182457346,87.08133971,6.220095694,1.617292724,1.164725458,76.2063228,20.96505824,1.663893511,16801,3.8,3.5,3.7,7.1,4.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,18.9134616
4521,392648,67.83606557,0,39.3442623,60.65573771,11.47540984,0,42.62295082,4,US RENAL CARE CHAMBERSBURG,CHAMBERSBURG,PA,1.477832512,8.980858086,4.844576523,8.284023669,49.41569282,22.03672788,107,85.8974359,1.282051282,12.82051282,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,21,15,1.09104114,65.30612245,10.66128501,21.0180624,44.33497537,24.30213465,10.01642036,80.45977012,7.913074468,88.49721707,8.719851577,1.520104384,2.079002079,87.52598753,9.979209979,0.415800416,17201,9,14.3,5.1,17.8,7.3,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,17.97162159
4522,392649,62.53424658,0,52.05479452,47.94520548,39.7260274,1.369863014,46.57534247,4,BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA INC.,SWARTHMORE,PA,1.459034792,9.009635723,4.784246575,5.032822757,60.14319809,11.575179,113,43.20987654,0,56.79012346,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,16,18,0.816414717,72.22222222,10.81857477,21.32435466,34.45566779,27.04826038,13.24354658,65.43209877,7.315551621,90.47029703,4.084158416,1.804755614,0.388601036,50.64766839,47.02072539,1.943005181,19081,4.8,2.9,2.3,0.7,1.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,17.91138764
